cl_id,us_id,confidence
246633,1410170,0.98480076
419468,337586,0.9847231
37354,970994,0.9847231
290955,1923861,0.9847231
146655,253290,0.9847231
144141,1707641,0.9847231
232735,238823,0.9847153
2025,951527,0.9847153
99224,1143147,0.9847061
127584,1859037,0.98469853
399359,875570,0.98467004
397967,437001,0.98467004
392523,1791896,0.98467004
272591,1492042,0.98467004
247480,1402912,0.98467004
232331,1323571,0.98467004
17217,1364641,0.9846511
146644,1302320,0.9846511
284503,169159,0.9845848
151228,12766,0.9845848
236824,1444292,0.9845798
247091,984843,0.9845536
114602,304444,0.9845228
96801,638817,0.98452187
56227,1255087,0.98452187
187285,372150,0.98452187
118254,668555,0.98452187
264156,1837563,0.9844715
122879,1315444,0.9844715
49659,431624,0.98444974
199121,1627494,0.98444974
143722,431367,0.98444974
111912,422949,0.98444974
383293,502637,0.9844401
17330,1448031,0.9844401
160826,368868,0.9844401
385545,88396,0.984398
348081,1501499,0.984398
213621,612367,0.984398
170300,851124,0.984398
58857,1716720,0.9843804
266538,413212,0.9843804
39341,874444,0.98433805
122568,1003845,0.9843338
44789,882126,0.98432827
44277,881307,0.98432827
243607,1073462,0.9843227
378404,763847,0.98431015
212693,416148,0.98431015
176515,346083,0.98431015
144378,296493,0.98431015
115605,286909,0.98431015
425587,1371699,0.98426396
324665,306437,0.98426396
287125,1845069,0.98426396
285468,150359,0.98426396
254539,1232157,0.98426396
235636,1651323,0.98426396
117535,1124985,0.98426396
281096,1065216,0.98426026
82030,1604798,0.98422956
238330,99134,0.9841904
99329,944501,0.9841872
383692,633947,0.9841872
369703,428812,0.9841872
143724,230947,0.9841872
102041,937565,0.9841872
93473,240010,0.9841569
197844,973355,0.98415524
142456,946369,0.98415524
338850,1453508,0.9841472
225502,1098914,0.9841472
379053,1326996,0.9841291
103059,212083,0.98406845
127333,548536,0.98405147
103146,1788815,0.98405147
420179,835608,0.9840444
211728,1070888,0.9840274
281545,137716,0.9840178
260816,761252,0.9840178
143723,611447,0.9840178
32335,157642,0.9840125
399214,1006108,0.9839971
353187,640117,0.9839971
97269,946394,0.98399484
370559,1999617,0.98398864
34914,631149,0.98398864
299180,40661,0.98398864
111504,63481,0.98398864
92242,1726707,0.9839713
274812,968871,0.9839664
214894,406897,0.9839664
367179,804225,0.98396415
352237,1498879,0.98395646
362039,842741,0.9839481
208128,821880,0.9839481
200775,273977,0.9839481
261403,1692980,0.9839211
121296,1549638,0.98390526
278022,727278,0.98389924
107126,706923,0.983882
63422,1203111,0.98386
49977,657469,0.98385006
49159,1339760,0.9838437
348690,1020579,0.9838437
246472,769525,0.9837401
51456,539789,0.98373586
73168,34158,0.9837246
9046,740147,0.9837143
380659,1126424,0.9837076
200235,1523153,0.9837076
305822,1496482,0.98369956
151142,1879199,0.98369956
102022,1430923,0.98369956
88598,216684,0.9836975
165722,1577351,0.9836975
165231,1573393,0.9836975
308827,332199,0.9836785
116946,497466,0.98367065
157576,1354977,0.98362607
225677,760003,0.98361593
377160,189783,0.9835896
266346,412302,0.9835896
234564,1594490,0.98357666
116094,875967,0.9835763
10874,1307588,0.98355
142555,857670,0.9835337
234179,453510,0.9835154
230659,443330,0.9835154
261177,29412,0.9835013
200355,1632274,0.9835013
144470,878795,0.9835013
248851,1601528,0.98346174
412105,771788,0.9834574
402906,770930,0.9834574
402868,768292,0.9834574
315544,1061351,0.9834574
215713,1017676,0.9834574
134970,756398,0.9834574
65556,1567031,0.98345375
306192,89145,0.98344857
356438,861540,0.98341984
306197,779207,0.98338556
229983,990735,0.98336816
8523,127350,0.98333776
71271,1201254,0.98333776
48085,976887,0.98332745
46954,742016,0.98332745
28521,487771,0.9833124
113285,1713497,0.98329645
408465,370313,0.9832766
56846,1363240,0.98327297
150721,1475558,0.9832606
260158,836122,0.98320585
6629,1013618,0.9831871
5220,1000877,0.9831871
138702,743711,0.9831871
358152,943046,0.9831823
412362,204622,0.9831754
61430,1845669,0.98314446
104350,1660792,0.9831428
296717,1960755,0.98311913
341750,1631549,0.9830801
252354,312697,0.9830801
112537,2038,0.9830801
146750,1299042,0.9830733
62255,1538880,0.98305327
238181,1167886,0.98305327
1909,611264,0.98305327
308071,175785,0.9830388
79048,458294,0.98302644
258827,632600,0.98302644
179346,52789,0.98302644
219927,1019180,0.98302305
2035,921267,0.98302305
129647,1110027,0.9830197
310874,1906940,0.98301864
257899,600970,0.98301864
253511,950360,0.98301864
176047,1129339,0.98301864
129833,1393111,0.98301864
385408,711569,0.9830121
378353,1453278,0.9829923
362661,1381099,0.9829923
229708,1340351,0.9829923
229272,1318944,0.9829923
228211,1314343,0.9829923
228119,1294335,0.9829923
225186,1209502,0.9829923
313507,619815,0.98296773
87999,1751230,0.9829571
82137,832385,0.9829571
80949,1408013,0.9829571
76642,251437,0.9829571
61941,1377790,0.9829571
52869,1995856,0.9829571
49238,1311114,0.9829571
407112,1438283,0.9829571
399505,1621795,0.9829571
372303,1478893,0.9829571
325549,599315,0.9829571
310307,249087,0.9829571
282224,560035,0.9829571
26561,1336072,0.9829571
222421,1882786,0.9829571
219509,1377574,0.9829571
19124,1251068,0.9829571
1737,1320760,0.9829571
171618,996487,0.9829571
161536,247369,0.9829571
152258,1147693,0.9829571
137995,262820,0.9829571
129276,1268484,0.9829571
127570,530450,0.9829571
55263,1492513,0.98291886
335422,727631,0.9828939
40891,1316298,0.9828489
39004,333336,0.9828476
214148,403583,0.9828476
248047,527945,0.98283064
185849,140956,0.98283064
387651,1547840,0.9828272
232876,597720,0.9828272
202002,630977,0.9828272
201996,215039,0.9828272
16603,780519,0.9828163
163208,945301,0.9827895
220986,786505,0.98278207
325041,357970,0.98274636
23294,431882,0.98274636
417043,1693193,0.9827402
210287,1862126,0.9827402
87849,866983,0.9827339
235853,56254,0.9826765
207273,1838196,0.9826765
261751,876351,0.98266006
179368,665339,0.98263925
412357,1916729,0.98259026
236566,454760,0.98255146
50903,1070818,0.98250616
80611,13560,0.98247147
243787,1756176,0.98247147
178869,279312,0.98247147
144314,1992652,0.98247147
91261,788049,0.9824436
84939,852516,0.9824436
44922,83260,0.9824436
421162,1865335,0.9824436
41178,873345,0.9824436
404039,620202,0.9824436
354285,293066,0.9824436
269884,1004327,0.9824436
21507,332879,0.9824436
152696,1593082,0.9824436
148681,1427147,0.9824436
97129,95019,0.9824351
1900,941365,0.9824351
102742,934751,0.9824351
137446,1044082,0.9824288
344563,1068210,0.9824084
218670,187598,0.9824084
97013,1806379,0.9823888
51755,1556755,0.9823888
4784,1803603,0.9823888
421375,1789674,0.9823888
409601,936152,0.9823888
344396,1788336,0.9823888
313581,935928,0.9823888
276345,1190123,0.9823888
1947,177829,0.9823888
155471,1764811,0.9823888
144068,1835885,0.9823888
132811,1764545,0.9823888
132092,1457059,0.9823888
131746,1757886,0.9823888
131207,1733840,0.9823888
127282,1727664,0.9823888
281020,1954976,0.98236
343304,1463972,0.9823595
332077,912586,0.98234725
23302,781348,0.98234725
209887,775337,0.98233867
406754,1069872,0.98233545
31856,894053,0.9823287
263084,1697258,0.98232245
405166,474892,0.9822616
310346,672473,0.9822616
209352,1993008,0.9822616
106330,3475,0.98226154
87611,1318211,0.9822549
68380,400697,0.9822549
280995,651065,0.9822549
11867,85910,0.9822549
57010,596152,0.9822396
354200,1128555,0.9822027
138376,723469,0.9821964
203440,883843,0.98218894
175106,637165,0.98218894
272527,123261,0.9821702
245051,710314,0.9821702
40333,1379322,0.98216677
378442,421726,0.98216677
52790,1269737,0.982147
276313,82378,0.98211867
21839,826865,0.98207206
21559,841387,0.98207206
137324,948386,0.98207206
109219,536127,0.98207206
61143,30950,0.98206836
41938,830844,0.98206836
406787,357489,0.98206484
237961,1939193,0.98205596
80601,501730,0.98205537
390654,1080409,0.9820462
166187,1178692,0.9820462
231443,944491,0.9820181
322862,880272,0.9819628
355310,450840,0.98194987
179342,1247773,0.9819292
165875,1683362,0.9819178
321922,1579544,0.98191303
9085,1216878,0.9818732
65974,1006001,0.9818732
6193,243967,0.9818732
420242,141752,0.9818732
420126,269260,0.9818732
384965,848500,0.9818732
384697,832040,0.9818732
371746,236441,0.9818732
367948,930382,0.9818732
367488,928284,0.9818732
243942,924411,0.9818732
243252,973570,0.9818732
229612,918892,0.9818732
227001,1918299,0.9818732
224376,261029,0.9818732
223890,987108,0.9818732
204925,1146917,0.9818732
181428,913668,0.9818732
166655,339261,0.9818732
108948,247498,0.9818732
365545,368288,0.98185265
149729,506057,0.98185265
93267,824735,0.98184097
103577,683482,0.98184097
39527,338477,0.9818198
52364,353018,0.9818176
77209,971256,0.9817856
108469,971137,0.9817856
22762,1249935,0.981732
264218,1417996,0.98172456
112162,1472036,0.98172456
79975,1604892,0.9817186
73877,1277491,0.9817186
414394,334716,0.9817011
394283,26470,0.9817011
13219,1977294,0.9817011
386982,107805,0.9816929
60021,491507,0.9816902
136296,1553551,0.98167664
130592,1563458,0.98167616
71310,567664,0.98165053
71308,532735,0.98165053
70663,215855,0.98165053
65934,1970981,0.98165053
59744,61122,0.98165053
401663,1342679,0.98165053
414286,726830,0.98161095
27987,105777,0.98161095
399439,1847306,0.98159426
259623,298252,0.98158014
287600,1291132,0.9815563
364083,1399154,0.9815552
353643,1348902,0.9815552
304667,130546,0.9815552
240428,127824,0.9815552
193667,1044307,0.9815552
81069,421993,0.9815337
73036,1077930,0.9815337
276907,570580,0.9815337
262018,379231,0.9815337
332252,330086,0.9815031
293866,651622,0.98148054
370729,1492506,0.98141307
287808,97964,0.98141307
220419,1577216,0.98141307
219513,694680,0.98141307
20386,494205,0.98141307
103842,1274942,0.98141307
390247,1853298,0.98141164
33846,96763,0.98141164
101885,280927,0.98141164
13346,776991,0.9813809
58611,1762874,0.9813664
284389,1433321,0.9813664
9154,988548,0.98136157
9053,972947,0.98136157
8909,972095,0.98136157
8706,968206,0.98136157
8648,911774,0.98136157
8538,628615,0.98136157
8535,953381,0.98136157
8532,952723,0.98136157
234569,518539,0.98136157
232269,949719,0.98136157
231555,528271,0.98136157
97907,1894769,0.9813487
4796,541251,0.9813487
373723,277105,0.9813487
345763,1452407,0.9813487
344954,1649527,0.9813487
329382,1222570,0.9813487
329340,1028202,0.9813487
308821,66973,0.9813487
296890,1901376,0.9813487
267272,1863021,0.9813487
262555,1582813,0.9813487
203634,1859825,0.9813487
176031,1568404,0.9813487
124180,16570,0.9813487
8844,1969114,0.98127735
363928,999914,0.98127735
241377,72771,0.9812679
197064,1018585,0.98124343
289971,1007980,0.98108625
411681,1790573,0.9810829
386103,1631562,0.9810829
65770,632334,0.98105067
249496,991758,0.9810422
67328,787074,0.98103034
325001,779979,0.98103034
185585,9332,0.98103034
419357,1432869,0.9809931
415376,1420971,0.9809931
383982,1250054,0.9809931
350710,1216443,0.9809931
228137,1148696,0.9809931
98918,1711000,0.9809863
97407,924469,0.9809863
97188,1701349,0.9809863
92786,1444622,0.9809863
409553,1689951,0.9809863
1939,952851,0.9809863
156713,1410579,0.9809863
125647,924188,0.9809863
107804,924118,0.9809863
106362,1387011,0.9809863
102004,1688755,0.9809863
418834,894341,0.980927
334913,1604853,0.98089653
13895,1477307,0.98089653
50046,992809,0.9808947
261010,936187,0.9808876
60353,571964,0.98074424
365006,743992,0.9807002
259193,743892,0.9807002
412118,1147102,0.9806297
273485,355445,0.9806131
251401,303551,0.9806131
248600,249970,0.9806131
173550,247409,0.9806131
102008,1994021,0.9806131
361342,1933827,0.9806119
200141,1412063,0.98059547
158443,1725412,0.980521
270243,1941096,0.98051363
93934,1322797,0.98048276
21453,1257628,0.98035866
228247,1062047,0.9803372
421639,129869,0.9803269
365017,387494,0.98030233
296837,1816172,0.9802854
411512,1677434,0.9802663
406014,1676041,0.9802663
350461,1630008,0.9802663
407612,1369707,0.98023486
385130,1465827,0.98023486
341946,1478343,0.98023486
308730,1356805,0.98023486
238167,1825027,0.98023486
331789,552786,0.98023057
97430,892722,0.98022556
402720,1142639,0.98022556
336198,1106612,0.98022556
312296,888575,0.98022556
277957,1779514,0.98022556
132913,861080,0.98022556
131281,860591,0.98022556
57647,728795,0.98022234
42466,1394967,0.98022234
422736,125473,0.98022234
421120,1422742,0.98022234
34302,672806,0.98022234
33736,1586932,0.98022234
307459,38235,0.98022234
270327,1255002,0.98022234
23083,683026,0.98022234
224817,1977263,0.98022234
22399,278704,0.98022234
178636,51581,0.98022234
15517,1083894,0.98022234
124150,1607949,0.98022234
213854,778499,0.98021626
122950,1941274,0.9801688
129244,1213452,0.98015386
10907,183780,0.98014003
123087,447507,0.9801209
51386,963408,0.9800756
363947,953969,0.9800756
259463,330735,0.9800756
142371,1833337,0.9800756
204654,496041,0.9800535
349521,291462,0.98005116
60869,1495127,0.9799911
79500,1624661,0.9799891
218533,633500,0.9799891
143477,435772,0.9799891
77612,1458408,0.97993517
247196,1440990,0.97993517
166938,1170891,0.97993517
97153,919769,0.9799009
93578,906878,0.9799009
86555,35928,0.9799009
1872,906744,0.9799009
107251,899775,0.9799009
105873,899034,0.9799009
40540,400674,0.9798997
259858,396745,0.9798997
245465,534232,0.97989017
158284,372902,0.9797869
21263,776853,0.97975326
374435,173661,0.9796775
173625,1712450,0.9796775
260744,899053,0.97967654
227949,775866,0.97957665
143343,126731,0.9795236
78856,1691140,0.979519
393495,1806696,0.979519
217726,946391,0.979519
349796,279453,0.9795177
96757,661861,0.9795141
65233,1729771,0.97949415
189644,1594488,0.97947365
167857,1489549,0.97947365
86529,1932768,0.97943723
345005,1265575,0.9793253
168080,1073973,0.9793253
119095,329792,0.9793138
402384,136968,0.97930115
107427,1747149,0.97930115
41577,1418418,0.9792894
415453,1941903,0.979222
141690,313282,0.979222
374659,517489,0.979221
127476,858479,0.97919434
125574,858350,0.97919434
107586,1106061,0.97919434
102018,1084585,0.97919434
345672,927758,0.97913575
273226,779503,0.97913575
253221,715037,0.97913575
145154,888699,0.97908795
145151,884345,0.97908795
144938,879540,0.97908795
40900,881205,0.97903967
366652,869071,0.97903967
350184,805783,0.97903967
344921,725026,0.97903967
268276,706482,0.97903967
200005,688515,0.97903967
127023,686722,0.97903967
125423,631318,0.97903967
63073,596454,0.97898316
34356,50347,0.97898316
11369,450501,0.97898316
402295,924848,0.9789615
193947,322577,0.9789615
391782,964455,0.978914
9891,218420,0.9789007
8749,1207168,0.9789007
82731,1758920,0.9789007
82534,1015548,0.9789007
75024,1283834,0.9789007
73117,1541901,0.9789007
72589,1747046,0.9789007
56560,769400,0.9789007
56496,1626967,0.9789007
46524,220736,0.9789007
43273,1884575,0.9789007
43216,1045711,0.9789007
426451,1065874,0.9789007
419583,1644437,0.9789007
417012,1528714,0.9789007
415465,1125770,0.9789007
414673,180569,0.9789007
412882,917891,0.9789007
409175,1959713,0.9789007
40393,1689227,0.9789007
40212,1687526,0.9789007
40111,534138,0.9789007
397867,1937862,0.9789007
397384,136206,0.9789007
39666,1677614,0.9789007
396441,1277752,0.9789007
39351,1503033,0.9789007
392146,42359,0.9789007
389888,40378,0.9789007
389523,661270,0.9789007
388871,1846058,0.9789007
388864,492273,0.9789007
386067,1891600,0.9789007
380137,948584,0.9789007
379344,1734906,0.9789007
379257,1674282,0.9789007
377447,1933493,0.9789007
377346,196088,0.9789007
375558,1686488,0.9789007
374933,1424494,0.9789007
3698,166253,0.9789007
367468,342816,0.9789007
36629,1206181,0.9789007
365944,950695,0.9789007
365714,86761,0.9789007
365702,834550,0.9789007
365439,1662283,0.9789007
364895,727300,0.9789007
364684,832938,0.9789007
364180,1921221,0.9789007
364027,659203,0.9789007
363759,1997216,0.9789007
363464,650639,0.9789007
363416,1910894,0.9789007
358199,1163478,0.9789007
357118,1603664,0.9789007
356786,1468456,0.9789007
355792,793648,0.9789007
354034,142082,0.9789007
347908,506766,0.9789007
337248,934586,0.9789007
336427,1888385,0.9789007
335717,825494,0.9789007
329866,780362,0.9789007
329837,1008478,0.9789007
327979,154121,0.9789007
327083,1683474,0.9789007
32641,1083134,0.9789007
325321,1637940,0.9789007
316872,1833527,0.9789007
316331,1805264,0.9789007
310984,185400,0.9789007
310369,1739057,0.9789007
309477,1313138,0.9789007
301395,884202,0.9789007
298965,18465,0.9789007
285728,960678,0.9789007
284986,633585,0.9789007
284821,1822250,0.9789007
273926,1463295,0.9789007
262028,683285,0.9789007
257844,960300,0.9789007
25243,1423950,0.9789007
252090,1305584,0.9789007
238990,1127248,0.9789007
238192,304986,0.9789007
237540,837615,0.9789007
237212,918799,0.9789007
237046,827024,0.9789007
236649,1437454,0.9789007
236625,763077,0.9789007
23642,538275,0.9789007
232829,1884074,0.9789007
23074,916468,0.9789007
229228,898987,0.9789007
22907,100307,0.9789007
226394,1883636,0.9789007
226329,637054,0.9789007
225524,1779753,0.9789007
217628,1710046,0.9789007
217355,1712235,0.9789007
214594,202684,0.9789007
211104,1636133,0.9789007
209237,1115734,0.9789007
208482,1674030,0.9789007
208341,499496,0.9789007
206988,1712594,0.9789007
204917,137557,0.9789007
199069,1193070,0.9789007
19531,1594427,0.9789007
194703,15846,0.9789007
180067,1762616,0.9789007
178969,419177,0.9789007
178925,1339342,0.9789007
1772,1402509,0.9789007
176085,1820396,0.9789007
17522,1527267,0.9789007
175109,5342,0.9789007
174700,138858,0.9789007
174563,898261,0.9789007
174532,1618303,0.9789007
170497,1308525,0.9789007
170383,1771669,0.9789007
162011,1771007,0.9789007
15918,180040,0.9789007
158795,905615,0.9789007
157954,274331,0.9789007
157854,1255691,0.9789007
149409,1621233,0.9789007
149388,10213,0.9789007
149077,901349,0.9789007
148493,337275,0.9789007
147885,901297,0.9789007
147824,1445302,0.9789007
147817,1427736,0.9789007
142745,175681,0.9789007
142678,1649069,0.9789007
14185,387655,0.9789007
122538,846662,0.9789007
122092,1635002,0.9789007
118613,256402,0.9789007
118545,1772557,0.9789007
11342,698600,0.9789007
110153,1686834,0.9789007
106182,1740829,0.9789007
105119,1533045,0.9789007
10476,104464,0.9789007
360540,1379136,0.97887456
242459,1256166,0.97887456
415468,113356,0.9788449
92523,1244067,0.97883797
399515,1204344,0.97883797
1951,896223,0.9787772
101975,896179,0.9787772
241160,1970674,0.9787228
128639,795805,0.978707
360159,861651,0.97870123
251262,681101,0.97870123
309291,1627810,0.9786984
133964,1618878,0.9786984
119509,1088980,0.97867316
96218,251557,0.978634
92911,241781,0.978634
9194,794708,0.978634
404168,818381,0.978634
114517,809115,0.978634
310100,555176,0.97861284
307420,457148,0.97861284
304098,450640,0.97861284
302470,963993,0.97861284
289057,425209,0.97861284
288812,376991,0.97861284
269743,340265,0.97861284
257675,274113,0.97861284
153587,1966988,0.97861284
13859,1742929,0.97861284
10293,962330,0.97861284
274123,814980,0.9785657
286731,1603710,0.9785466
347968,583717,0.97850895
310053,583703,0.97850895
281100,575912,0.97850895
261945,574040,0.97850895
90924,1009243,0.9784948
369193,1123524,0.9784948
351150,1897608,0.9784948
25286,880958,0.9784948
243479,609217,0.9784948
142791,46104,0.9784948
406168,1134031,0.97845846
229560,301207,0.97845846
136371,26765,0.97845846
190891,9620,0.97842056
99122,606548,0.9784091
366303,25120,0.9784091
345424,230129,0.9784091
290029,1945067,0.9784091
251400,601837,0.9784091
248842,944762,0.9784091
248094,1872270,0.9784091
21264,916713,0.9784091
170308,90840,0.9784091
76775,1137776,0.978385
135797,819843,0.978376
77491,618304,0.97834617
260710,1335487,0.9782616
77308,1055670,0.97819686
136106,1032901,0.978129
72949,351636,0.9780714
344086,260993,0.97804374
330331,208882,0.97804374
281931,1967933,0.97804374
94988,1874012,0.97799915
63893,1789531,0.97799915
278097,958850,0.97796255
290433,1796015,0.9779473
355768,500992,0.9779462
310932,85448,0.97790384
136373,1002411,0.97790384
414436,78276,0.97786474
406243,1613214,0.9778586
421588,1042613,0.9778536
99731,826650,0.97784823
50920,563403,0.97784823
49571,1955105,0.97784823
421544,854343,0.97784823
114578,1436661,0.97784823
69710,658358,0.9778446
327395,1242711,0.9778446
325614,1221432,0.9778446
263538,1246596,0.9778446
240446,1613300,0.9778446
11346,512169,0.9778446
105971,930869,0.9778032
346698,1552635,0.9777939
281467,1834691,0.97774976
335605,82561,0.97770625
206696,499713,0.9776737
53495,224100,0.97759056
330925,878886,0.97759056
101556,871580,0.97759056
294204,929509,0.97758454
113583,1199476,0.9775814
425386,140250,0.9775572
378348,1370395,0.97748536
407315,832116,0.97747034
43257,118337,0.97743726
12151,594329,0.977415
233350,1656063,0.97739536
399594,23322,0.97736514
66804,820258,0.9773048
72120,1506884,0.97730124
290700,1309663,0.97730124
250998,1143466,0.97730124
95482,1124772,0.97708064
3466,304563,0.97708064
274615,1880138,0.97708064
254045,46215,0.97708064
16777,1883785,0.9770603
8383,768859,0.9770242
66513,413639,0.9770242
49937,679446,0.9770242
32577,1934224,0.9770242
225451,350995,0.9770242
169532,1970355,0.9770242
16121,1384200,0.9770242
135346,658362,0.9770242
235254,469057,0.97696686
235210,39288,0.97696686
422432,1778088,0.9769308
275427,629680,0.9769308
60269,869819,0.97692657
367199,371449,0.97692657
259070,369117,0.97692657
193597,264592,0.97692657
145707,1970535,0.97692657
120479,1901787,0.97692657
348070,837226,0.9769244
334888,748144,0.9769244
261942,63946,0.9769244
70003,1088095,0.97677904
426866,1143350,0.97677904
220888,1258344,0.97677904
209965,1223070,0.97677904
305079,78598,0.97675794
275745,734653,0.97675794
113728,733695,0.97675794
365505,555735,0.97673005
83903,1842559,0.976706
68776,1105069,0.976706
372358,1358859,0.97662157
263927,401285,0.9765782
123678,600265,0.9765353
39743,933708,0.9765087
37282,835605,0.9765087
284014,1242756,0.9764468
276223,1236108,0.9764468
273096,1141652,0.9764468
99789,897633,0.97636783
96735,1612342,0.97636783
96088,1596495,0.97636783
8107,375302,0.97636783
7349,1219870,0.97636783
70786,1739895,0.97636783
6150,1073411,0.97636783
47214,1096228,0.97636783
424838,1618392,0.97636783
413220,1429293,0.97636783
410075,140440,0.97636783
406800,982930,0.97636783
404879,1302818,0.97636783
402101,1135305,0.97636783
400003,1718042,0.97636783
388017,979219,0.97636783
370766,1948626,0.97636783
34190,845470,0.97636783
331168,1001875,0.97636783
309695,699602,0.97636783
309620,1605047,0.97636783
308991,228031,0.97636783
305451,1440692,0.97636783
291750,1194053,0.97636783
288223,1814294,0.97636783
268617,1286204,0.97636783
239,1640508,0.97636783
229236,1537051,0.97636783
210904,1144137,0.97636783
202237,553402,0.97636783
199429,494112,0.97636783
193503,1458923,0.97636783
18859,1362399,0.97636783
164963,503257,0.97636783
158829,1952536,0.97636783
154900,1663316,0.97636783
151945,263275,0.97636783
135102,1288830,0.97636783
118746,436465,0.97636783
114322,1297117,0.97636783
8943,751624,0.9763086
40513,1632503,0.9763086
269633,726669,0.9763086
193247,72095,0.9763086
155415,71947,0.9763086
146578,71902,0.9763086
124483,694778,0.9763086
120011,693679,0.9763086
62132,791022,0.9762616
33259,790106,0.9762616
347189,848818,0.97620076
344074,799044,0.97620076
230080,788842,0.97620076
228584,1389767,0.9761682
9155,1203597,0.97611135
334848,63479,0.97611135
341945,688430,0.97610277
47504,126452,0.9760844
396375,398057,0.9760844
63108,1294050,0.9760546
268949,1677174,0.9760546
376105,1994118,0.9759163
311405,1227450,0.9759163
307030,1140461,0.9759163
259934,1973058,0.9759163
249127,1986060,0.9758872
47186,539512,0.9758702
349763,337830,0.9758702
371411,405917,0.9758379
253798,54663,0.9758379
189391,613130,0.9758379
408542,84601,0.9757739
385916,838159,0.9757739
135528,829738,0.9757739
293304,1382407,0.9757027
146357,302625,0.9757027
175675,1276682,0.9756931
311897,1823036,0.97564167
63901,772545,0.97558343
335761,768783,0.97558343
280482,73659,0.97558343
274061,730276,0.97558343
266526,720546,0.97558343
186292,672678,0.97558343
335869,1104273,0.97557807
143960,1955255,0.9754884
61250,77146,0.9752941
304652,1946094,0.97528774
54344,737287,0.9752363
69480,1270597,0.9750437
16308,1821468,0.97499084
121364,458674,0.9749669
382250,102097,0.97496235
88486,950084,0.9749578
199132,164597,0.9749049
95663,223578,0.97489715
337139,801949,0.97489715
30593,1058041,0.97487706
406104,824584,0.9747953
228644,822616,0.9747953
110043,317513,0.97478473
70969,1125285,0.9747671
16443,1116273,0.9747671
110121,131754,0.97462094
118143,1799060,0.9742506
279519,1507636,0.9742215
237303,1392510,0.9742215
80406,1429489,0.9738968
361552,413155,0.9738968
172875,958098,0.9738968
336902,558844,0.97384745
242999,1099391,0.97384226
77330,1984939,0.97376174
50955,1912298,0.97376174
261596,1511959,0.97376174
89952,243665,0.97374743
65103,1110814,0.97374743
401162,862515,0.97374743
400397,1537488,0.97374743
387956,168611,0.97374743
326610,1326582,0.97374743
326431,1803959,0.97374743
325761,1734651,0.97374743
305904,1653969,0.97374743
303353,528732,0.97374743
264394,176383,0.97374743
254971,1095816,0.97374743
249271,367272,0.97374743
219591,1156325,0.97374743
219475,705556,0.97374743
172054,464180,0.97374743
154920,1519698,0.97374743
154841,128956,0.97374743
144912,1533836,0.97374743
141845,630525,0.97374743
131725,1151099,0.97374743
114191,304464,0.97374743
118169,975068,0.9737358
42828,1873264,0.97362965
260007,904064,0.97354484
162972,1447596,0.9735045
251004,574415,0.97346425
37036,581578,0.97342104
327788,1283960,0.97342104
327221,1967391,0.97342104
277073,1961593,0.97342104
387937,1823293,0.97332
388878,1172118,0.973273
62091,1813175,0.9732376
23628,1714098,0.9732376
340871,924744,0.9731952
39515,1964931,0.9731361
385501,1826373,0.9731361
26369,1709369,0.9731361
118137,1664366,0.9731361
38237,1143032,0.972991
404222,432748,0.97297955
305290,928603,0.97297853
265453,390353,0.97297853
91623,1912592,0.9729681
401330,1259021,0.9728071
229263,1339891,0.9727993
227993,12082,0.9727993
14009,1824658,0.9727993
95725,380881,0.97268707
345067,48102,0.9726634
127508,1701309,0.9726634
320324,1564912,0.9725913
424062,1756215,0.97251296
250167,734695,0.97251296
72908,1697976,0.97248757
380721,988429,0.9722893
220622,724247,0.97226983
39387,1776044,0.9721964
122964,1700401,0.9721964
380439,969399,0.97218746
115479,639878,0.9719949
104073,622120,0.9719949
349732,510529,0.971975
288456,1447318,0.971975
207774,1055722,0.971975
93427,666868,0.97192466
317080,988061,0.97192466
1962,552581,0.97192466
125828,41311,0.97192466
400356,1847750,0.9718751
17221,169683,0.9718431
147098,1289225,0.9718431
34990,1164170,0.97177434
254991,576832,0.97169065
251482,1638712,0.97169065
156841,47308,0.97169065
61684,484681,0.97168744
71438,926374,0.971648
54375,1762561,0.971648
421693,476936,0.971648
391334,413375,0.971648
38969,233979,0.971648
354869,1788186,0.971648
312814,371133,0.971648
298908,1925326,0.971648
27736,957376,0.971648
232846,947029,0.971648
167887,1633916,0.971648
105174,1725018,0.971648
102253,1702253,0.971648
425162,1188291,0.97159827
181061,164548,0.9715912
138013,1167082,0.97155154
165296,1583306,0.9714744
402980,1215896,0.9713829
402730,1081292,0.9713829
352702,698603,0.9713612
333554,162308,0.9713612
177731,1783585,0.9712584
381066,638432,0.9712337
416219,214288,0.97117907
101775,1618353,0.97112215
43915,1948314,0.9711071
107444,80319,0.9711071
290367,1169185,0.97110534
65564,1129630,0.9710997
229097,103141,0.97105545
44225,401000,0.9709942
317365,771227,0.9709942
345256,1940646,0.97091794
148697,1917780,0.97091794
115904,1798648,0.97091794
393345,371209,0.97091776
230206,1796797,0.97091776
328812,824641,0.97087014
117944,884735,0.9708493
27863,1556179,0.9706601
146614,1885070,0.9706601
96038,1176507,0.9706396
349642,226971,0.9706357
78733,1298804,0.97062624
17210,794403,0.97062624
423862,1482610,0.97061557
129147,1161707,0.97061557
67635,1890948,0.9704806
278906,768305,0.97046226
347126,1582299,0.97040015
309990,641251,0.97031206
113983,1932446,0.97030586
409436,446618,0.9702583
377771,1893719,0.9702504
27773,1012369,0.9702504
378440,1844042,0.9701968
193993,1963876,0.9701785
